measurement_id,timestamp,stop_id,route,bus_id,trip_id,shape_id,sequence,latitude,longitude
161-5-2025-05-16T08:07:00-6004,2025-05-16 08:24:07.868842,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07007,11.1373
161-5-2025-05-16T08:07:00-8384,2025-05-16 08:24:10.881193,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0701,11.13691
161-5-2025-05-16T08:07:00-5745,2025-05-16 08:24:39.475904,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07004,11.1367
161-5-2025-05-16T08:07:00-2179,2025-05-16 08:24:57.378772,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06987,11.13662
161-5-2025-05-16T08:07:00-3407,2025-05-16 08:24:57.378772,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.068,11.13623
161-5-2025-05-16T08:07:00-7804,2025-05-16 08:24:59.074463,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06675,11.13636
161-5-2025-05-16T08:07:00-9230,2025-05-16 08:25:02.045959,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06675,11.13636
161-5-2025-05-16T08:07:00-2983,2025-05-16 08:25:12.36424,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06663,11.13637
161-5-2025-05-16T08:07:00-8537,2025-05-16 08:25:16.706881,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06647,11.13628
161-5-2025-05-16T08:07:00-8731,2025-05-16 08:25:25.146781,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0661,11.1357
161-5-2025-05-16T08:07:00-5556,2025-05-16 08:25:28.379862,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06599,11.13539
161-5-2025-05-16T08:07:00-5116,2025-05-16 08:25:33.86739,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06583,11.13471
161-5-2025-05-16T08:07:00-1866,2025-05-16 08:25:37.520346,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06581,11.13439
161-5-2025-05-16T08:07:00-1940,2025-05-16 08:25:44.439338,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06586,11.13387
161-5-2025-05-16T08:07:00-7405,2025-05-16 08:25:47.217219,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06596,11.13362
161-5-2025-05-16T08:07:00-4007,2025-05-16 08:25:50.769217,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06636,11.13345
161-5-2025-05-16T08:07:00-9833,2025-05-16 08:25:56.01954,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06645,11.13328
161-5-2025-05-16T08:07:00-8786,2025-05-16 08:26:00.569293,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06648,11.13294
161-5-2025-05-16T08:07:00-9630,2025-05-16 08:26:23.247405,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06642,11.13246
161-5-2025-05-16T08:07:00-6138,2025-05-16 08:26:37.701026,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06649,11.13207
161-5-2025-05-16T08:07:00-2442,2025-05-16 08:26:42.185434,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06714,11.13056
161-5-2025-05-16T08:07:00-1908,2025-05-16 08:26:51.347868,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06766,11.12975
161-5-2025-05-16T08:07:00-6784,2025-05-16 08:27:17.256882,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06785,11.12954
161-5-2025-05-16T08:07:00-2820,2025-05-16 08:27:24.286993,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0683,11.1292
161-5-2025-05-16T08:07:00-5608,2025-05-16 08:27:24.286993,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06974,11.12848
161-5-2025-05-16T08:07:00-7521,2025-05-16 08:27:37.950299,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06985,11.12788
161-5-2025-05-16T08:07:00-8702,2025-05-16 08:27:37.950299,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06985,11.12788
161-5-2025-05-16T08:07:00-8433,2025-05-16 08:27:41.480407,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06907,11.12753
161-5-2025-05-16T08:07:00-7049,2025-05-16 08:27:41.480407,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06907,11.12753
161-5-2025-05-16T08:07:00-5788,2025-05-16 08:27:46.106644,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06914,11.12725
161-5-2025-05-16T08:07:00-2759,2025-05-16 08:27:51.215438,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06914,11.12725
161-5-2025-05-16T08:07:00-3873,2025-05-16 08:27:54.042435,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06941,11.12736
161-5-2025-05-16T08:07:00-5982,2025-05-16 08:27:54.042435,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06973,11.12727
161-5-2025-05-16T08:07:00-8666,2025-05-16 08:27:57.229275,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0699,11.12733
161-5-2025-05-16T08:07:00-4977,2025-05-16 08:28:08.438794,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0699,11.12733
161-5-2025-05-16T08:07:00-6261,2025-05-16 08:28:31.408694,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07009,11.12726
161-5-2025-05-16T08:07:00-7184,2025-05-16 08:28:33.856629,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07061,11.1268
161-5-2025-05-16T08:07:00-5003,2025-05-16 08:28:33.856629,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07183,11.12608
161-5-2025-05-16T08:07:00-3795,2025-05-16 08:28:36.408092,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07193,11.12596
161-5-2025-05-16T08:07:00-4121,2025-05-16 08:28:41.101919,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07193,11.12596
161-5-2025-05-16T08:07:00-8903,2025-05-16 08:28:56.846475,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07201,11.1258
161-5-2025-05-16T08:07:00-7006,2025-05-16 08:28:57.773212,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07207,11.12538
161-5-2025-05-16T08:07:00-7911,2025-05-16 08:28:57.773212,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07243,11.1242
161-5-2025-05-16T08:07:00-5606,2025-05-16 08:29:39.797577,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07243,11.1241
161-5-2025-05-16T08:07:00-4592,2025-05-16 08:29:39.797577,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07243,11.1241
161-5-2025-05-16T08:07:00-8705,2025-05-16 08:29:42.411607,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07346,11.12105
161-5-2025-05-16T08:07:00-2104,2025-05-16 08:29:45.148374,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07346,11.12105
